TAXI_TYPE,PICKUP_AT,DROPOFF_AT,PICKUP_YEAR,PICKUP_MONTH,PICKUP_DAYOFWEEK,PICKUP_HOUR,IS_NIGHT,IS_WEEKEND,IS_RUSH_HOUR,TRIP_DURATION_MINUTES,TRIP_DISTANCE,PASSENGER_COUNT,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,CONGESTION_SURCHARGE,CBD_CONGESTION_FEE,AIRPORT_FEE,TOTAL_AMOUNT,PICKUP_ZONE_ID,DROPOFF_ZONE_ID,PICKUP_BOROUGH,PICKUP_ZONE_NAME,DROPOFF_BOROUGH,DROPOFF_ZONE_NAME,WEATHER_CATEGORY,IS_ADVERSE_WEATHER,TEMPERATURE_F,PRECIPITATION_INCH,WIND_SPEED_MPH
yellow,2025-01-31 18:45:55,2025-01-31 18:59:05,2025,1,5,18,False,False,True,14,2.19,,Unknown,15.54,0.0,0.5,0.0,0.0,1.0,,0.0,,19.54,24,43,Manhattan,Bloomingdale,Manhattan,Central Park,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:17:22,2025-01-31 18:40:58,2025,1,5,18,False,False,True,23,4.16,,Unknown,21.51,0.0,0.5,0.0,0.0,1.0,,0.75,,26.26,163,24,Manhattan,Midtown North,Manhattan,Bloomingdale,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:18:00,2025-01-31 18:28:00,2025,1,5,18,False,False,True,10,1.32,,Unknown,12.53,0.0,0.5,0.0,0.0,1.0,,0.75,,17.28,50,48,Manhattan,Clinton West,Manhattan,Clinton East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:19:59,2025-01-31 18:28:09,2025,1,5,18,False,False,True,9,0.5,,Unknown,6.3,0.0,0.5,0.0,0.0,1.0,,0.0,,7.8,151,24,Manhattan,Manhattan Valley,Manhattan,Bloomingdale,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:49:51,2025-01-31 18:55:26,2025,1,5,18,False,False,True,6,0.8,,Unknown,9.34,0.0,0.5,0.0,0.0,1.0,,0.0,,13.34,237,140,Manhattan,Upper East Side South,Manhattan,Lenox Hill East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:11:00,2025-01-31 18:16:00,2025,1,5,18,False,False,True,5,0.83,,Unknown,5.58,0.0,0.5,0.0,0.0,1.0,,0.0,,9.58,238,151,Manhattan,Upper West Side North,Manhattan,Manhattan Valley,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:56:15,2025-01-31 19:16:19,2025,1,5,18,False,False,True,20,2.1,,Unknown,17.0,2.5,0.5,4.85,0.0,1.0,,0.75,,29.1,68,163,Manhattan,East Chelsea,Manhattan,Midtown North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:48:28,2025-01-31 18:51:03,2025,1,5,18,False,False,True,3,0.5,,Unknown,11.36,0.0,0.5,0.0,0.0,1.0,,0.0,,15.36,261,231,Manhattan,World Trade Center,Manhattan,TriBeCa/Civic Center,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:21:36,2025-01-31 18:45:26,2025,1,5,18,False,False,True,24,4.12,,Unknown,24.99,2.5,0.5,0.0,0.0,1.0,,0.75,,32.24,74,163,Manhattan,East Harlem North,Manhattan,Midtown North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:17:01,2025-01-31 18:32:49,2025,1,5,18,False,False,True,15,0.0,,Unknown,18.04,0.0,0.5,0.0,0.0,1.0,,0.0,,19.54,127,244,Manhattan,Inwood,Manhattan,Washington Heights South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:27:35,2025-01-31 18:39:02,2025,1,5,18,False,False,True,12,0.0,,Unknown,12.65,0.0,0.5,0.0,0.0,1.0,,0.75,,17.4,4,107,Manhattan,Alphabet City,Manhattan,Gramercy,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:28:00,2025-01-31 18:43:00,2025,1,5,18,False,False,True,15,2.28,,Unknown,20.92,0.0,0.5,3.74,0.0,1.0,,0.0,,28.66,238,236,Manhattan,Upper West Side North,Manhattan,Upper East Side North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:47:00,2025-01-31 18:59:00,2025,1,5,18,False,False,True,12,2.01,,Unknown,15.18,0.0,0.5,1.0,0.0,1.0,,0.0,,20.18,236,239,Manhattan,Upper East Side North,Manhattan,Upper West Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:20:27,2025-01-31 18:33:05,2025,1,5,18,False,False,True,13,0.0,,Unknown,7.9,0.0,0.5,0.0,0.0,1.0,,0.75,,12.65,230,230,Manhattan,Times Sq/Theatre District,Manhattan,Times Sq/Theatre District,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:16:55,2025-01-31 18:45:10,2025,1,5,18,False,False,True,29,6.66,,Unknown,32.5,0.0,0.5,0.0,0.0,1.0,,0.0,,36.5,140,116,Manhattan,Lenox Hill East,Manhattan,Hamilton Heights,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:59:20,2025-01-31 19:03:31,2025,1,5,18,False,False,True,4,0.6,,Unknown,9.13,0.0,0.5,0.0,0.0,1.0,,0.75,,13.88,13,13,Manhattan,Battery Park City,Manhattan,Battery Park City,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:57:29,2025-01-31 19:11:16,2025,1,5,18,False,False,True,14,0.0,,Unknown,10.64,0.0,0.5,0.0,0.0,1.0,,0.75,,15.39,162,237,Manhattan,Midtown East,Manhattan,Upper East Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:13:45,2025-01-31 18:19:46,2025,1,5,18,False,False,True,6,0.0,,Unknown,11.2,0.0,0.5,0.0,0.0,1.0,,0.75,,15.95,170,234,Manhattan,Murray Hill,Manhattan,Union Sq,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:03:19,2025-01-31 18:15:25,2025,1,5,18,False,False,True,12,0.02,,Unknown,14.91,0.0,0.5,0.0,0.0,1.0,,0.75,,19.66,125,164,Manhattan,Hudson Sq,Manhattan,Midtown South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:00:34,2025-01-31 18:13:34,2025,1,5,18,False,False,True,13,0.0,,Unknown,12.43,0.0,0.5,0.0,0.0,1.0,,0.75,,17.18,161,50,Manhattan,Midtown Center,Manhattan,Clinton West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:41:23,2025-01-31 18:54:55,2025,1,5,18,False,False,True,13,1.7,,Unknown,12.91,0.0,0.5,0.0,0.0,1.0,,0.75,,17.66,141,229,Manhattan,Lenox Hill West,Manhattan,Sutton Place/Turtle Bay North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:13:00,2025-01-31 18:29:00,2025,1,5,18,False,False,True,16,2.31,,Unknown,18.25,0.0,0.5,0.0,0.0,1.0,,0.0,,22.25,142,236,Manhattan,Lincoln Square East,Manhattan,Upper East Side North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:24:00,2025-01-31 19:22:00,2025,1,5,18,False,False,True,58,7.86,,Unknown,25.09,0.0,0.5,0.0,0.0,1.0,,0.75,,29.84,236,42,Manhattan,Upper East Side North,Manhattan,Central Harlem North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:46:52,2025-01-31 19:08:33,2025,1,5,18,False,False,True,22,0.0,,Unknown,24.71,0.0,0.5,0.0,0.0,1.0,,0.0,,26.21,129,252,Queens,Jackson Heights,Queens,Whitestone,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:21:22,2025-01-31 18:40:59,2025,1,5,18,False,False,True,19,0.0,,Unknown,17.95,0.0,0.5,0.0,0.0,1.0,,0.0,,19.45,196,129,Queens,Rego Park,Queens,Jackson Heights,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:26:30,2025-01-31 19:08:52,2025,1,5,18,False,False,True,42,0.0,,Unknown,41.71,0.0,0.5,0.0,0.0,1.0,,0.75,,46.46,162,243,Manhattan,Midtown East,Manhattan,Washington Heights North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:39:56,2025-01-31 18:55:42,2025,1,5,18,False,False,True,16,1.89,,Unknown,11.51,0.0,0.5,0.0,0.0,1.0,,0.75,,16.26,236,161,Manhattan,Upper East Side North,Manhattan,Midtown Center,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:21:01,2025-01-31 18:27:29,2025,1,5,18,False,False,True,6,0.83,,Unknown,9.67,0.0,0.5,0.0,0.0,1.0,,0.0,,13.67,140,141,Manhattan,Lenox Hill East,Manhattan,Lenox Hill West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:05:57,2025-01-31 18:10:13,2025,1,5,18,False,False,True,5,0.6,,Unknown,6.11,0.0,0.5,0.0,0.0,1.0,,0.0,,10.11,141,140,Manhattan,Lenox Hill West,Manhattan,Lenox Hill East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:14:05,2025-01-31 18:19:35,2025,1,5,18,False,False,True,5,0.6,,Unknown,7.49,0.0,0.5,0.0,0.0,1.0,,0.0,,11.49,140,141,Manhattan,Lenox Hill East,Manhattan,Lenox Hill West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:25:19,2025-01-31 18:28:17,2025,1,5,18,False,False,True,3,0.6,,Unknown,7.55,0.0,0.5,0.0,0.0,1.0,,0.0,,11.55,140,262,Manhattan,Lenox Hill East,Manhattan,Yorkville East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:37:12,2025-01-31 19:04:08,2025,1,5,18,False,False,True,27,4.9,,Unknown,28.45,0.0,0.5,0.0,0.0,1.0,,0.75,,33.2,262,249,Manhattan,Yorkville East,Manhattan,West Village,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:29:59,2025-01-31 18:35:21,2025,1,5,18,False,False,True,6,0.0,,Unknown,8.82,0.0,0.5,0.0,0.0,1.0,,0.0,,12.82,43,238,Manhattan,Central Park,Manhattan,Upper West Side North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:31:35,2025-01-31 18:49:39,2025,1,5,18,False,False,True,18,3.7,,Unknown,24.25,0.0,0.5,2.58,0.0,1.0,,0.0,,28.33,243,41,Manhattan,Washington Heights North,Manhattan,Central Harlem,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:49:31,2025-01-31 19:08:23,2025,1,5,18,False,False,True,19,2.44,,Unknown,17.28,0.0,0.5,0.0,0.0,1.0,,0.75,,22.03,107,237,Manhattan,Gramercy,Manhattan,Upper East Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:14:53,2025-01-31 18:34:08,2025,1,5,18,False,False,True,20,3.0,,Unknown,22.77,0.0,0.5,0.0,0.0,1.0,,0.75,,27.52,162,148,Manhattan,Midtown East,Manhattan,Lower East Side,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:41:00,2025-01-31 18:55:00,2025,1,5,18,False,False,True,14,3.63,,Unknown,18.77,0.0,0.5,0.0,0.0,1.0,,0.75,,23.52,141,224,Manhattan,Lenox Hill West,Manhattan,Stuy Town/Peter Cooper Village,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:25:00,2025-01-31 18:31:00,2025,1,5,18,False,False,True,6,0.72,,Unknown,6.33,0.0,0.5,0.0,0.0,1.0,,0.0,,10.33,263,75,Manhattan,Yorkville West,Manhattan,East Harlem South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:25:18,2025-01-31 18:30:17,2025,1,5,18,False,False,True,5,1.1,,Unknown,8.55,0.0,0.5,0.0,0.0,1.0,,0.0,,12.55,239,143,Manhattan,Upper West Side South,Manhattan,Lincoln Square West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:44:41,2025-01-31 18:49:26,2025,1,5,18,False,False,True,5,0.6,,Unknown,9.54,0.0,0.5,0.0,0.0,1.0,,0.0,,13.54,24,238,Manhattan,Bloomingdale,Manhattan,Upper West Side North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:51:23,2025-01-31 19:01:42,2025,1,5,18,False,False,True,10,1.8,,Unknown,13.96,0.0,0.5,0.0,0.0,1.0,,0.0,,17.96,238,141,Manhattan,Upper West Side North,Manhattan,Lenox Hill West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:25:58,2025-01-31 18:39:13,2025,1,5,18,False,False,True,14,0.0,,Unknown,17.07,0.0,0.5,0.0,0.0,1.0,,0.75,,21.82,170,148,Manhattan,Murray Hill,Manhattan,Lower East Side,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:13:17,2025-01-31 18:20:11,2025,1,5,18,False,False,True,7,0.0,,Unknown,12.02,0.0,0.5,0.0,0.0,1.0,,0.75,,16.77,144,107,Manhattan,Little Italy/NoLiTa,Manhattan,Gramercy,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:43:40,2025-01-31 19:02:36,2025,1,5,18,False,False,True,19,0.01,,Unknown,17.86,0.0,0.5,0.0,0.0,1.0,,0.75,,22.61,148,90,Manhattan,Lower East Side,Manhattan,Flatiron,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:55:39,2025-01-31 19:14:19,2025,1,5,18,False,False,True,19,2.7,,Unknown,16.23,0.0,0.5,0.0,0.0,1.0,,0.75,,20.98,158,87,Manhattan,Meatpacking/West Village West,Manhattan,Financial District North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:31:30,2025-01-31 18:51:52,2025,1,5,18,False,False,True,20,2.1,,Unknown,21.15,0.0,0.5,0.0,0.0,1.0,,0.75,,25.9,170,158,Manhattan,Murray Hill,Manhattan,Meatpacking/West Village West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:46:06,2025-01-31 18:52:29,2025,1,5,18,False,False,True,6,0.01,,Unknown,10.96,0.0,0.5,0.0,0.0,1.0,,0.75,,15.71,90,249,Manhattan,Flatiron,Manhattan,West Village,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:45:37,2025-01-31 18:59:18,2025,1,5,18,False,False,True,14,0.01,,Unknown,15.32,0.0,0.5,0.0,0.0,1.0,,0.75,,20.07,164,48,Manhattan,Midtown South,Manhattan,Clinton East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:27:29,2025-01-31 18:44:37,2025,1,5,18,False,False,True,17,0.0,,Unknown,18.03,0.0,0.5,0.0,0.0,1.0,,0.0,,22.03,166,43,Manhattan,Morningside Heights,Manhattan,Central Park,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:13:32,2025-01-31 18:20:14,2025,1,5,18,False,False,True,7,0.0,,Unknown,26.48,0.0,0.5,0.0,0.0,1.0,,0.0,,30.48,238,166,Manhattan,Upper West Side North,Manhattan,Morningside Heights,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:43:27,2025-01-31 19:08:11,2025,1,5,18,False,False,True,25,5.4,,Unknown,27.13,0.0,0.5,0.0,0.0,1.0,,0.75,,31.88,263,114,Manhattan,Yorkville West,Manhattan,Greenwich Village South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:06:00,2025-01-31 18:21:00,2025,1,5,18,False,False,True,15,1.71,,Unknown,17.88,0.0,0.5,0.0,0.0,1.0,,0.75,,22.63,170,48,Manhattan,Murray Hill,Manhattan,Clinton East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:44:12,2025-01-31 19:31:59,2025,1,5,18,False,False,True,47,9.08,,Unknown,52.25,0.0,0.5,11.4,0.0,1.0,,0.75,,68.4,75,87,Manhattan,East Harlem South,Manhattan,Financial District North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:34:39,2025-01-31 18:56:37,2025,1,5,18,False,False,True,22,0.0,,Unknown,22.28,0.0,0.5,0.0,0.0,1.0,,0.75,,27.03,41,163,Manhattan,Central Harlem,Manhattan,Midtown North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:37:32,2025-01-31 19:00:59,2025,1,5,18,False,False,True,23,0.0,,Unknown,22.84,0.0,0.5,0.0,0.0,1.0,,0.0,,26.84,142,74,Manhattan,Lincoln Square East,Manhattan,East Harlem North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:55:42,2025-01-31 19:17:21,2025,1,5,18,False,False,True,22,0.01,,Unknown,18.23,0.0,0.5,0.0,0.0,1.0,,0.75,,22.98,50,164,Manhattan,Clinton West,Manhattan,Midtown South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:40:33,2025-01-31 18:55:30,2025,1,5,18,False,False,True,15,0.0,,Unknown,11.37,0.0,0.5,0.0,0.0,1.0,,0.75,,16.12,211,107,Manhattan,SoHo,Manhattan,Gramercy,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:35:51,2025-01-31 18:49:25,2025,1,5,18,False,False,True,14,0.0,,Unknown,15.06,0.0,0.5,0.0,0.0,1.0,,0.0,,19.06,236,24,Manhattan,Upper East Side North,Manhattan,Bloomingdale,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:43:49,2025-01-31 19:07:32,2025,1,5,18,False,False,True,24,4.31,,Unknown,24.31,0.0,0.5,0.0,0.0,1.0,,0.75,,29.06,144,48,Manhattan,Little Italy/NoLiTa,Manhattan,Clinton East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:09:34,2025-01-31 18:19:32,2025,1,5,18,False,False,True,10,0.0,,Unknown,12.46,0.0,0.5,0.0,0.0,1.0,,0.75,,17.21,232,211,Manhattan,Two Bridges/Seward Park,Manhattan,SoHo,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:51:00,2025-01-31 18:58:07,2025,1,5,18,False,False,True,7,0.6,,Unknown,5.8,2.5,0.5,2.6,0.0,1.0,,0.75,,15.65,143,142,Manhattan,Lincoln Square West,Manhattan,Lincoln Square East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:24:22,2025-01-31 18:28:17,2025,1,5,18,False,False,True,4,0.8,,Unknown,5.8,2.5,0.5,1.84,0.0,1.0,,0.0,,14.14,143,238,Manhattan,Lincoln Square West,Manhattan,Upper West Side North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:02:00,2025-01-31 18:23:13,2025,1,5,18,False,False,True,21,3.15,,Unknown,20.51,0.0,0.5,0.0,0.0,1.0,,0.0,,24.51,236,42,Manhattan,Upper East Side North,Manhattan,Central Harlem North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:09:08,2025-01-31 18:41:31,2025,1,5,18,False,False,True,32,4.08,,Unknown,29.47,0.0,0.5,0.0,0.0,1.0,,0.75,,34.22,107,142,Manhattan,Gramercy,Manhattan,Lincoln Square East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:07:50,2025-01-31 18:25:09,2025,1,5,18,False,False,True,18,2.0,,Unknown,17.76,0.0,0.5,0.0,0.0,1.0,,0.0,,19.26,24,75,Manhattan,Bloomingdale,Manhattan,East Harlem South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:39:51,2025-01-31 19:03:52,2025,1,5,18,False,False,True,24,5.2,,Unknown,27.38,0.0,0.5,0.0,0.0,1.0,,0.75,,32.13,263,148,Manhattan,Yorkville West,Manhattan,Lower East Side,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:10:24,2025-01-31 18:26:13,2025,1,5,18,False,False,True,16,0.0,,Unknown,16.04,0.0,0.5,0.0,0.0,1.0,,0.75,,20.79,262,161,Manhattan,Yorkville East,Manhattan,Midtown Center,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:39:00,2025-01-31 18:48:00,2025,1,5,18,False,False,True,9,1.12,,Unknown,9.14,0.0,0.5,0.0,0.0,1.0,,0.75,,13.89,79,144,Manhattan,East Village,Manhattan,Little Italy/NoLiTa,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:49:51,2025-01-31 19:01:51,2025,1,5,18,False,False,True,12,0.0,,Unknown,15.46,0.0,0.5,0.0,0.0,1.0,,0.0,,19.46,236,237,Manhattan,Upper East Side North,Manhattan,Upper East Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:06:56,2025-01-31 18:21:52,2025,1,5,18,False,False,True,15,1.87,,Unknown,13.93,0.0,0.5,0.0,0.0,1.0,,0.75,,18.68,113,162,Manhattan,Greenwich Village North,Manhattan,Midtown East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:13:20,2025-01-31 18:28:24,2025,1,5,18,False,False,True,15,2.73,,Unknown,17.44,0.0,0.5,0.0,0.0,1.0,,0.0,,21.44,236,24,Manhattan,Upper East Side North,Manhattan,Bloomingdale,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:31:47,2025-01-31 18:51:29,2025,1,5,18,False,False,True,20,0.0,,Unknown,18.85,0.0,0.5,0.0,0.0,1.0,,0.75,,23.6,88,211,Manhattan,Financial District South,Manhattan,SoHo,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:03:16,2025-01-31 18:26:15,2025,1,5,18,False,False,True,23,0.0,,Unknown,30.06,0.0,0.5,0.0,0.0,1.0,,0.75,,34.81,143,88,Manhattan,Lincoln Square West,Manhattan,Financial District South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:47:23,2025-01-31 19:06:03,2025,1,5,18,False,False,True,19,4.4,,Unknown,26.58,0.0,0.5,0.0,0.0,1.0,,0.75,,31.33,88,68,Manhattan,Financial District South,Manhattan,East Chelsea,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:37:09,2025-01-31 18:43:07,2025,1,5,18,False,False,True,6,0.0,,Unknown,8.5,0.0,0.5,0.0,0.0,1.0,,0.75,,13.25,125,144,Manhattan,Hudson Sq,Manhattan,Little Italy/NoLiTa,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:25:57,2025-01-31 18:34:20,2025,1,5,18,False,False,True,9,1.41,,Unknown,12.12,0.0,0.5,0.0,0.0,1.0,,0.75,,16.87,50,186,Manhattan,Clinton West,Manhattan,Penn Station/Madison Sq West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:10:59,2025-01-31 18:22:21,2025,1,5,18,False,False,True,12,1.91,,Unknown,16.85,0.0,0.5,0.0,0.0,1.0,,0.75,,21.6,143,50,Manhattan,Lincoln Square West,Manhattan,Clinton West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:32:59,2025-01-31 18:51:16,2025,1,5,18,False,False,True,19,0.0,,Unknown,16.52,0.0,0.5,0.0,0.0,1.0,,0.75,,21.27,141,230,Manhattan,Lenox Hill West,Manhattan,Times Sq/Theatre District,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:55:53,2025-01-31 19:11:59,2025,1,5,18,False,False,True,16,0.0,,Unknown,13.16,0.0,0.5,0.0,0.0,1.0,,0.75,,17.91,142,100,Manhattan,Lincoln Square East,Manhattan,Garment District,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:17:16,2025-01-31 18:27:27,2025,1,5,18,False,False,True,10,0.0,,Unknown,10.48,0.0,0.5,0.0,0.0,1.0,,0.0,,14.48,263,141,Manhattan,Yorkville West,Manhattan,Lenox Hill West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:31:19,2025-01-31 18:44:32,2025,1,5,18,False,False,True,13,1.68,,Unknown,15.26,0.0,0.5,0.0,0.0,1.0,,0.0,,19.26,262,237,Manhattan,Yorkville East,Manhattan,Upper East Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:59:00,2025-01-31 19:19:00,2025,1,5,18,False,False,True,20,2.88,,Unknown,19.57,0.0,0.5,0.0,0.0,1.0,,0.75,,24.32,161,144,Manhattan,Midtown Center,Manhattan,Little Italy/NoLiTa,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:03:00,2025-01-31 18:20:00,2025,1,5,18,False,False,True,17,1.79,,Unknown,17.42,0.0,0.5,0.0,0.0,1.0,,0.75,,22.17,137,113,Manhattan,Kips Bay,Manhattan,Greenwich Village North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:26:13,2025-01-31 18:32:39,2025,1,5,18,False,False,True,6,0.0,,Unknown,8.01,0.0,0.5,0.0,0.0,1.0,,0.0,,12.01,237,263,Manhattan,Upper East Side South,Manhattan,Yorkville West,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:56:20,2025-01-31 19:07:03,2025,1,5,18,False,False,True,11,0.0,,Unknown,12.65,0.0,0.5,0.0,0.0,1.0,,0.75,,17.4,263,229,Manhattan,Yorkville West,Manhattan,Sutton Place/Turtle Bay North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:58:20,2025-01-31 19:10:08,2025,1,5,18,False,False,True,12,1.6,,Unknown,13.93,0.0,0.5,0.0,0.0,1.0,,0.0,,17.93,236,239,Manhattan,Upper East Side North,Manhattan,Upper West Side South,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:46:01,2025-01-31 19:01:52,2025,1,5,18,False,False,True,15,0.0,,Unknown,14.79,0.0,0.5,0.0,0.0,1.0,,0.75,,19.54,261,148,Manhattan,World Trade Center,Manhattan,Lower East Side,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:12:14,2025-01-31 18:42:05,2025,1,5,18,False,False,True,30,0.0,,Unknown,29.29,0.0,0.5,0.0,0.0,1.0,,0.75,,34.04,256,261,Brooklyn,Williamsburg (South Side),Manhattan,World Trade Center,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:19:51,2025-01-31 18:29:55,2025,1,5,18,False,False,True,10,0.0,,Unknown,11.74,0.0,0.5,0.0,0.0,1.0,,0.0,,15.74,236,262,Manhattan,Upper East Side North,Manhattan,Yorkville East,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:40:44,2025-01-31 18:50:50,2025,1,5,18,False,False,True,10,0.6,,Unknown,9.19,0.0,0.5,0.0,0.0,1.0,,0.75,,13.94,162,230,Manhattan,Midtown East,Manhattan,Times Sq/Theatre District,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:02:02,2025-01-31 18:14:02,2025,1,5,18,False,False,True,12,2.0,,Unknown,17.77,0.0,0.5,0.0,0.0,1.0,,0.75,,22.52,236,170,Manhattan,Upper East Side North,Manhattan,Murray Hill,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:59:47,2025-01-31 19:13:30,2025,1,5,18,False,False,True,14,1.4,,Unknown,12.48,0.0,0.5,0.0,0.0,1.0,,0.75,,17.23,107,249,Manhattan,Gramercy,Manhattan,West Village,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:57:32,2025-01-31 19:02:00,2025,1,5,18,False,False,True,5,0.01,,Unknown,8.11,0.0,0.5,0.0,0.0,1.0,,0.75,,12.86,237,163,Manhattan,Upper East Side South,Manhattan,Midtown North,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:02:34,2025-01-31 18:22:43,2025,1,5,18,False,False,True,20,1.9,,Unknown,11.92,0.0,0.5,0.0,0.0,1.0,,0.75,,16.67,13,231,Manhattan,Battery Park City,Manhattan,TriBeCa/Civic Center,Drizzle,False,38.8,0.02,3.4
yellow,2025-01-31 18:28:33,2025-01-31 18:51:29,2025,1,5,18,False,False,True,23,2.1,,Unknown,17.65,0.0,0.5,0.0,0.0,1.0,,0.75,,22.4,236,230,Manhattan,Upper East Side North,Manhattan,Times Sq/Theatre District,Drizzle,False,38.8,0.02,3.4
