WEATHER_DATE,WEATHER_HOUR,TEMPERATURE_F,APPARENT_TEMPERATURE_F,PRECIPITATION_INCH,RAIN_INCH,SNOWFALL_INCH,SNOW_DEPTH_INCH,WEATHER_CODE,WEATHER_DESCRIPTION,WIND_SPEED_MPH,WIND_GUSTS_MPH,RELATIVE_HUMIDITY_PCT,VISIBILITY_FT,WEATHER_CATEGORY,IS_ADVERSE_WEATHER
2025-01-01,0,45.6,39.5,0.146,0.146,0.0,0.0,63,Moderate rain,10.7,22.4,94,,Rain,True
2025-01-01,1,46.9,41.8,0.035,0.035,0.0,0.0,53,Moderate drizzle,9.3,23.7,96,,Drizzle,False
2025-01-01,2,47.6,44.7,0.0,0.0,0.0,0.0,3,Overcast,4.8,18.1,97,,Cloudy,False
2025-01-01,3,48.0,45.1,0.0,0.0,0.0,0.0,3,Overcast,5.4,10.1,99,,Cloudy,False
2025-01-01,4,48.0,45.1,0.0,0.0,0.0,0.0,3,Overcast,5.5,10.3,98,,Cloudy,False
2025-01-01,5,47.0,43.5,0.0,0.0,0.0,0.0,3,Overcast,6.2,11.6,99,,Cloudy,False
2025-01-01,6,46.5,41.5,0.0,0.0,0.0,0.0,1,Mainly clear,9.1,18.1,97,,Clear,False
2025-01-01,7,43.9,38.5,0.0,0.0,0.0,0.0,1,Mainly clear,8.6,18.6,96,,Clear,False
2025-01-01,8,41.6,36.0,0.0,0.0,0.0,0.0,0,Clear sky,7.8,17.4,96,,Clear,False
2025-01-01,9,44.6,39.8,0.0,0.0,0.0,0.0,0,Clear sky,7.7,14.8,96,,Clear,False
2025-01-01,10,46.4,41.7,0.0,0.0,0.0,0.0,0,Clear sky,7.6,17.7,92,,Clear,False
2025-01-01,11,48.8,44.6,0.0,0.0,0.0,0.0,0,Clear sky,7.3,17.2,88,,Clear,False
2025-01-01,12,50.6,44.9,0.0,0.0,0.0,0.0,1,Mainly clear,9.6,22.6,76,,Clear,False
2025-01-01,13,51.7,45.6,0.0,0.0,0.0,0.0,2,Partly cloudy,9.8,22.6,69,,Cloudy,False
2025-01-01,14,51.2,43.8,0.0,0.0,0.0,0.0,3,Overcast,12.1,27.3,67,,Cloudy,False
2025-01-01,15,47.1,38.4,0.0,0.0,0.0,0.0,3,Overcast,14.1,32.0,71,,Cloudy,False
2025-01-01,16,43.7,34.2,0.0,0.0,0.0,0.0,2,Partly cloudy,14.4,34.4,70,,Cloudy,False
2025-01-01,17,42.2,32.8,0.004,0.004,0.0,0.0,51,Light drizzle,13.7,35.3,71,,Drizzle,False
2025-01-01,18,41.2,32.0,0.004,0.004,0.0,0.0,51,Light drizzle,12.8,31.3,71,,Drizzle,False
2025-01-01,19,40.6,31.2,0.0,0.0,0.0,0.0,0,Clear sky,12.7,28.9,67,,Clear,False
2025-01-01,20,40.2,30.5,0.0,0.0,0.0,0.0,0,Clear sky,12.7,28.9,63,,Clear,False
2025-01-01,21,41.1,31.1,0.0,0.0,0.0,0.0,0,Clear sky,13.1,29.3,58,,Clear,False
2025-01-01,22,40.0,29.6,0.0,0.0,0.0,0.0,0,Clear sky,13.2,30.0,54,,Clear,False
2025-01-01,23,38.8,28.7,0.0,0.0,0.0,0.0,0,Clear sky,12.2,29.8,53,,Clear,False
2025-01-02,0,38.1,28.3,0.0,0.0,0.0,0.0,0,Clear sky,11.6,27.3,56,,Clear,False
2025-01-02,1,37.5,27.9,0.0,0.0,0.0,0.0,0,Clear sky,11.4,25.9,60,,Clear,False
2025-01-02,2,36.7,26.7,0.0,0.0,0.0,0.0,0,Clear sky,12.0,26.8,58,,Clear,False
2025-01-02,3,35.9,26.0,0.0,0.0,0.0,0.0,0,Clear sky,11.7,27.1,61,,Clear,False
2025-01-02,4,35.3,25.8,0.0,0.0,0.0,0.0,0,Clear sky,11.1,26.4,65,,Clear,False
2025-01-02,5,35.1,25.7,0.0,0.0,0.0,0.0,1,Mainly clear,10.7,24.8,66,,Clear,False
2025-01-02,6,34.5,25.1,0.0,0.0,0.0,0.0,0,Clear sky,10.7,24.2,65,,Clear,False
2025-01-02,7,33.5,23.7,0.0,0.0,0.0,0.0,0,Clear sky,11.4,25.5,65,,Clear,False
2025-01-02,8,32.9,23.3,0.0,0.0,0.0,0.0,0,Clear sky,10.6,25.3,65,,Clear,False
2025-01-02,9,35.7,25.9,0.0,0.0,0.0,0.0,0,Clear sky,11.3,26.2,60,,Clear,False
2025-01-02,10,37.4,27.8,0.0,0.0,0.0,0.0,0,Clear sky,11.2,26.6,59,,Clear,False
2025-01-02,11,39.2,29.6,0.0,0.0,0.0,0.0,0,Clear sky,11.3,25.9,56,,Clear,False
2025-01-02,12,40.5,29.2,0.0,0.0,0.0,0.0,0,Clear sky,14.9,35.6,50,,Clear,False
2025-01-02,13,41.0,29.1,0.0,0.0,0.0,0.0,2,Partly cloudy,16.0,35.8,46,,Cloudy,False
2025-01-02,14,41.5,30.0,0.0,0.0,0.0,0.0,2,Partly cloudy,14.7,36.0,44,,Cloudy,False
2025-01-02,15,41.6,29.7,0.0,0.0,0.0,0.0,2,Partly cloudy,15.4,35.1,40,,Cloudy,False
2025-01-02,16,40.3,29.8,0.0,0.0,0.0,0.0,3,Overcast,12.2,38.7,44,,Cloudy,False
2025-01-02,17,38.3,27.4,0.0,0.0,0.0,0.0,3,Overcast,13.0,29.8,46,,Cloudy,False
2025-01-02,18,36.1,25.6,0.0,0.0,0.0,0.0,1,Mainly clear,12.1,30.0,50,,Clear,False
2025-01-02,19,35.2,25.0,0.0,0.0,0.0,0.0,2,Partly cloudy,11.3,27.5,52,,Cloudy,False
2025-01-02,20,34.5,24.5,0.0,0.0,0.0,0.0,1,Mainly clear,11.1,25.7,54,,Clear,False
2025-01-02,21,35.0,24.3,0.0,0.0,0.0,0.0,2,Partly cloudy,12.5,28.2,52,,Cloudy,False
2025-01-02,22,34.4,24.0,0.0,0.0,0.0,0.0,2,Partly cloudy,11.9,28.2,53,,Cloudy,False
2025-01-02,23,33.4,23.8,0.0,0.0,0.0,0.0,1,Mainly clear,10.0,26.6,57,,Clear,False
2025-01-03,0,32.5,23.3,0.0,0.0,0.0,0.0,0,Clear sky,9.1,22.1,60,,Clear,False
2025-01-03,1,31.7,22.2,0.0,0.0,0.0,0.0,0,Clear sky,9.9,21.5,60,,Clear,False
2025-01-03,2,30.9,20.8,0.0,0.0,0.0,0.0,0,Clear sky,10.8,24.2,57,,Clear,False
2025-01-03,3,30.5,20.3,0.0,0.0,0.0,0.0,0,Clear sky,10.7,25.5,57,,Clear,False
2025-01-03,4,30.2,20.3,0.0,0.0,0.0,0.0,0,Clear sky,10.2,24.4,58,,Clear,False
2025-01-03,5,29.8,20.1,0.0,0.0,0.0,0.0,0,Clear sky,9.6,22.8,59,,Clear,False
2025-01-03,6,29.5,20.3,0.0,0.0,0.0,0.0,0,Clear sky,8.5,21.5,60,,Clear,False
2025-01-03,7,29.2,20.4,0.0,0.0,0.0,0.0,0,Clear sky,7.7,19.2,62,,Clear,False
2025-01-03,8,28.9,20.4,0.0,0.0,0.0,0.0,0,Clear sky,7.1,17.2,65,,Clear,False
2025-01-03,9,31.2,23.0,0.0,0.0,0.0,0.0,0,Clear sky,6.7,14.8,62,,Clear,False
2025-01-03,10,33.0,24.5,0.0,0.0,0.0,0.0,0,Clear sky,7.6,20.1,59,,Clear,False
2025-01-03,11,34.4,25.5,0.0,0.0,0.0,0.0,0,Clear sky,8.6,20.6,56,,Clear,False
2025-01-03,12,36.0,25.9,0.0,0.0,0.0,0.0,1,Mainly clear,11.1,26.4,50,,Clear,False
2025-01-03,13,36.4,26.9,0.0,0.0,0.0,0.0,2,Partly cloudy,9.9,26.4,51,,Cloudy,False
2025-01-03,14,37.4,27.8,0.0,0.0,0.0,0.0,2,Partly cloudy,10.1,24.2,49,,Cloudy,False
2025-01-03,15,37.6,28.1,0.0,0.0,0.0,0.0,1,Mainly clear,9.8,24.4,49,,Clear,False
2025-01-03,16,37.9,28.3,0.0,0.0,0.0,0.0,3,Overcast,9.9,24.4,47,,Cloudy,False
2025-01-03,17,37.4,29.5,0.0,0.0,0.0,0.0,3,Overcast,6.5,25.1,52,,Cloudy,False
2025-01-03,18,36.0,28.2,0.0,0.0,0.0,0.0,3,Overcast,6.3,14.8,57,,Cloudy,False
2025-01-03,19,34.7,26.9,0.0,0.0,0.0,0.0,3,Overcast,6.4,14.1,60,,Cloudy,False
2025-01-03,20,33.4,25.8,0.0,0.0,0.0,0.0,3,Overcast,5.9,14.3,63,,Cloudy,False
2025-01-03,21,30.7,23.2,0.0,0.0,0.0,0.0,1,Mainly clear,5.5,12.5,67,,Clear,False
2025-01-03,22,30.0,22.1,0.0,0.0,0.0,0.0,3,Overcast,6.3,13.9,67,,Cloudy,False
2025-01-03,23,29.6,21.5,0.0,0.0,0.0,0.0,0,Clear sky,6.3,14.1,66,,Clear,False
2025-01-04,0,29.3,20.8,0.0,0.0,0.0,0.0,0,Clear sky,7.2,15.7,65,,Clear,False
2025-01-04,1,28.9,19.9,0.0,0.0,0.0,0.0,0,Clear sky,8.4,18.3,63,,Clear,False
2025-01-04,2,28.9,19.4,0.0,0.0,0.0,0.0,0,Clear sky,9.1,20.4,58,,Clear,False
2025-01-04,3,28.5,19.0,0.0,0.0,0.0,0.0,3,Overcast,9.0,20.8,59,,Cloudy,False
2025-01-04,4,29.1,19.6,0.0,0.0,0.0,0.0,3,Overcast,9.2,21.0,59,,Cloudy,False
2025-01-04,5,29.7,19.7,0.0,0.0,0.0,0.0,2,Partly cloudy,9.9,22.6,54,,Cloudy,False
2025-01-04,6,28.8,18.1,0.0,0.0,0.0,0.0,2,Partly cloudy,10.8,24.4,47,,Cloudy,False
2025-01-04,7,28.0,17.4,0.0,0.0,0.0,0.0,0,Clear sky,11.0,25.3,50,,Clear,False
2025-01-04,8,27.7,16.9,0.0,0.0,0.0,0.0,0,Clear sky,11.2,25.7,51,,Clear,False
2025-01-04,9,29.3,19.3,0.0,0.0,0.0,0.0,1,Mainly clear,9.9,24.2,54,,Clear,False
2025-01-04,10,30.7,20.2,0.0,0.0,0.0,0.0,2,Partly cloudy,11.5,22.8,55,,Cloudy,False
2025-01-04,11,31.6,19.6,0.0,0.0,0.0,0.0,2,Partly cloudy,14.3,33.6,48,,Cloudy,False
2025-01-04,12,31.8,20.3,0.0,0.0,0.0,0.0,3,Overcast,13.3,33.6,47,,Cloudy,False
2025-01-04,13,31.2,19.4,0.0,0.0,0.0,0.0,3,Overcast,14.0,32.2,47,,Cloudy,False
2025-01-04,14,31.5,18.7,0.0,0.0,0.0,0.0,2,Partly cloudy,15.7,36.0,41,,Cloudy,False
2025-01-04,15,31.6,19.2,0.0,0.0,0.0,0.0,1,Mainly clear,14.6,37.1,40,,Clear,False
2025-01-04,16,31.1,18.6,0.0,0.0,0.0,0.0,3,Overcast,15.1,35.6,41,,Cloudy,False
2025-01-04,17,30.0,18.9,0.0,0.0,0.0,0.0,2,Partly cloudy,11.8,37.1,44,,Cloudy,False
2025-01-04,18,29.0,18.3,0.0,0.0,0.0,0.0,3,Overcast,10.9,26.6,45,,Cloudy,False
2025-01-04,19,28.9,18.5,0.0,0.0,0.0,0.0,2,Partly cloudy,10.1,24.6,45,,Cloudy,False
2025-01-04,20,28.5,18.1,0.0,0.0,0.0,0.0,1,Mainly clear,10.1,23.3,46,,Clear,False
2025-01-04,21,28.8,18.5,0.0,0.0,0.0,0.0,0,Clear sky,9.7,21.7,46,,Clear,False
2025-01-04,22,28.1,17.8,0.0,0.0,0.0,0.0,0,Clear sky,10.1,23.0,47,,Clear,False
2025-01-04,23,27.8,17.4,0.0,0.0,0.0,0.0,0,Clear sky,10.1,23.5,48,,Clear,False
2025-01-05,0,27.1,16.9,0.0,0.0,0.0,0.0,1,Mainly clear,9.5,22.8,50,,Clear,False
2025-01-05,1,26.5,16.5,0.0,0.0,0.0,0.0,1,Mainly clear,9.2,21.7,49,,Clear,False
2025-01-05,2,26.2,15.9,0.0,0.0,0.0,0.0,1,Mainly clear,9.8,22.1,49,,Clear,False
2025-01-05,3,25.8,15.9,0.0,0.0,0.0,0.0,0,Clear sky,8.7,21.9,50,,Clear,False
2025-01-05,4,25.8,16.1,0.0,0.0,0.0,0.0,0,Clear sky,8.5,20.4,52,,Clear,False
2025-01-05,5,25.7,16.3,0.0,0.0,0.0,0.0,0,Clear sky,7.9,19.2,53,,Clear,False
2025-01-05,6,25.9,16.3,0.0,0.0,0.0,0.0,0,Clear sky,8.3,18.6,53,,Clear,False
2025-01-05,7,26.2,16.7,0.0,0.0,0.0,0.0,1,Mainly clear,8.2,19.0,52,,Clear,False
2025-01-05,8,26.2,16.6,0.0,0.0,0.0,0.0,3,Overcast,8.3,18.8,51,,Cloudy,False
2025-01-05,9,26.8,17.4,0.0,0.0,0.0,0.0,2,Partly cloudy,8.2,19.0,57,,Cloudy,False
2025-01-05,10,28.0,18.5,0.0,0.0,0.0,0.0,3,Overcast,8.6,19.7,56,,Cloudy,False
2025-01-05,11,29.4,18.9,0.0,0.0,0.0,0.0,3,Overcast,11.0,25.3,52,,Cloudy,False
2025-01-05,12,30.6,20.0,0.0,0.0,0.0,0.0,3,Overcast,11.3,26.8,51,,Cloudy,False
2025-01-05,13,31.2,20.5,0.0,0.0,0.0,0.0,3,Overcast,11.5,27.1,50,,Cloudy,False
2025-01-05,14,31.6,20.7,0.0,0.0,0.0,0.0,2,Partly cloudy,12.0,28.0,49,,Cloudy,False
2025-01-05,15,32.5,21.7,0.0,0.0,0.0,0.0,0,Clear sky,11.7,29.5,45,,Clear,False
2025-01-05,16,32.0,21.4,0.0,0.0,0.0,0.0,0,Clear sky,10.9,27.3,44,,Clear,False
2025-01-05,17,30.6,20.7,0.0,0.0,0.0,0.0,1,Mainly clear,9.2,25.3,47,,Clear,False
2025-01-05,18,28.9,19.6,0.0,0.0,0.0,0.0,0,Clear sky,8.2,21.7,51,,Clear,False
2025-01-05,19,28.4,19.4,0.0,0.0,0.0,0.0,2,Partly cloudy,7.5,17.9,54,,Cloudy,False
2025-01-05,20,28.2,18.9,0.0,0.0,0.0,0.0,2,Partly cloudy,8.3,18.3,56,,Cloudy,False
2025-01-05,21,28.5,19.4,0.0,0.0,0.0,0.0,3,Overcast,7.7,17.2,56,,Cloudy,False
2025-01-05,22,28.1,19.4,0.0,0.0,0.0,0.0,3,Overcast,7.2,17.0,59,,Cloudy,False
2025-01-05,23,28.0,19.5,0.0,0.0,0.0,0.0,3,Overcast,6.7,15.7,61,,Cloudy,False
2025-01-06,0,27.7,19.5,0.0,0.0,0.0,0.0,3,Overcast,6.1,14.8,64,,Cloudy,False
2025-01-06,1,27.4,19.4,0.0,0.0,0.0,0.0,3,Overcast,5.8,13.6,66,,Cloudy,False
2025-01-06,2,27.5,19.5,0.0,0.0,0.0,0.0,3,Overcast,5.9,12.8,67,,Cloudy,False
2025-01-06,3,27.7,19.9,0.0,0.0,0.0,0.0,3,Overcast,5.4,13.4,67,,Cloudy,False
2025-01-06,4,27.7,20.2,0.0,0.0,0.0,0.0,3,Overcast,4.9,11.6,69,,Cloudy,False
2025-01-06,5,27.8,21.0,0.0,0.0,0.0,0.0,3,Overcast,3.3,11.2,70,,Cloudy,False
2025-01-06,6,28.1,21.8,0.0,0.0,0.0,0.0,3,Overcast,2.5,7.2,73,,Cloudy,False
2025-01-06,7,28.3,22.3,0.0,0.0,0.0,0.0,3,Overcast,2.0,5.1,76,,Cloudy,False
2025-01-06,8,28.3,22.4,0.0,0.0,0.0,0.0,3,Overcast,1.9,5.4,78,,Cloudy,False
2025-01-06,9,28.3,22.3,0.004,0.0,0.028,0.0,71,Slight snowfall,2.4,6.7,79,,Snow,True
2025-01-06,10,28.5,22.9,0.004,0.0,0.028,0.0,71,Slight snowfall,1.4,6.3,80,,Snow,True
2025-01-06,11,28.9,23.7,0.008,0.0,0.055,0.0,71,Slight snowfall,0.6,5.1,79,,Snow,True
2025-01-06,12,28.9,23.8,0.012,0.0,0.083,0.0,73,Moderate snowfall,0.6,5.1,81,,Snow,True
2025-01-06,13,28.9,23.2,0.02,0.0,0.138,0.033,73,Moderate snowfall,1.8,6.3,83,,Snow,True
2025-01-06,14,28.9,23.2,0.012,0.0,0.083,0.033,73,Moderate snowfall,2.0,6.0,83,,Snow,True
2025-01-06,15,28.9,22.9,0.004,0.0,0.028,0.033,71,Slight snowfall,2.7,8.1,83,,Snow,True
2025-01-06,16,29.2,22.6,0.0,0.0,0.0,0.066,3,Overcast,4.2,9.8,82,,Cloudy,False
2025-01-06,17,29.3,22.3,0.0,0.0,0.0,0.066,3,Overcast,5.1,12.8,80,,Cloudy,False
2025-01-06,18,29.1,22.2,0.0,0.0,0.0,0.066,3,Overcast,4.8,12.1,80,,Cloudy,False
2025-01-06,19,27.9,19.6,0.0,0.0,0.0,0.066,3,Overcast,7.3,15.9,76,,Cloudy,False
2025-01-06,20,26.5,18.1,0.0,0.0,0.0,0.066,3,Overcast,7.2,16.6,74,,Cloudy,False
2025-01-06,21,25.3,16.0,0.0,0.0,0.0,0.066,3,Overcast,8.8,19.0,70,,Cloudy,False
2025-01-06,22,25.2,14.9,0.0,0.0,0.0,0.066,3,Overcast,10.7,23.7,67,,Cloudy,False
2025-01-06,23,23.7,13.1,0.0,0.0,0.0,0.066,3,Overcast,11.3,25.3,66,,Cloudy,False
2025-01-07,0,21.4,10.5,0.0,0.0,0.0,0.066,3,Overcast,11.4,26.6,66,,Cloudy,False
2025-01-07,1,19.1,8.1,0.0,0.0,0.0,0.066,3,Overcast,11.4,25.3,65,,Cloudy,False
2025-01-07,2,17.5,6.1,0.0,0.0,0.0,0.066,3,Overcast,12.1,26.6,64,,Cloudy,False
2025-01-07,3,16.6,4.5,0.0,0.0,0.0,0.066,3,Overcast,13.7,29.8,63,,Cloudy,False
2025-01-07,4,16.7,5.1,0.0,0.0,0.0,0.066,2,Partly cloudy,12.5,30.6,64,,Cloudy,False
2025-01-07,5,17.7,6.7,0.0,0.0,0.0,0.066,2,Partly cloudy,11.2,27.7,66,,Cloudy,False
2025-01-07,6,18.8,8.2,0.0,0.0,0.0,0.033,1,Mainly clear,10.2,24.4,66,,Clear,False
2025-01-07,7,19.0,8.9,0.0,0.0,0.0,0.033,3,Overcast,9.3,22.4,65,,Cloudy,False
2025-01-07,8,19.9,9.2,0.0,0.0,0.0,0.033,1,Mainly clear,10.7,23.5,64,,Clear,False
2025-01-07,9,21.2,10.3,0.0,0.0,0.0,0.033,0,Clear sky,11.5,25.5,65,,Clear,False
2025-01-07,10,22.4,11.5,0.0,0.0,0.0,0.033,3,Overcast,11.5,26.8,63,,Cloudy,False
2025-01-07,11,22.9,9.2,0.0,0.0,0.0,0.033,3,Overcast,18.4,39.6,63,,Cloudy,False
2025-01-07,12,24.4,13.0,0.0,0.0,0.0,0.033,3,Overcast,12.9,44.3,61,,Cloudy,False
2025-01-07,13,26.0,11.9,0.0,0.0,0.0,0.033,3,Overcast,19.4,44.5,58,,Cloudy,False
2025-01-07,14,26.2,12.4,0.0,0.0,0.0,0.033,3,Overcast,18.8,43.8,60,,Cloudy,False
2025-01-07,15,26.9,13.4,0.0,0.0,0.0,0.033,3,Overcast,18.2,41.6,60,,Cloudy,False
2025-01-07,16,26.5,14.2,0.0,0.0,0.0,0.033,3,Overcast,15.7,42.3,63,,Cloudy,False
2025-01-07,17,26.3,15.6,0.0,0.0,0.0,0.033,3,Overcast,11.5,38.9,60,,Cloudy,False
2025-01-07,18,25.8,14.6,0.0,0.0,0.0,0.033,2,Partly cloudy,12.9,30.4,63,,Cloudy,False
2025-01-07,19,25.9,15.1,0.0,0.0,0.0,0.033,3,Overcast,11.9,29.1,62,,Cloudy,False
2025-01-07,20,25.6,13.6,0.0,0.0,0.0,0.033,2,Partly cloudy,14.8,32.4,63,,Cloudy,False
2025-01-07,21,26.7,15.7,0.0,0.0,0.0,0.033,1,Mainly clear,11.8,30.0,54,,Clear,False
2025-01-07,22,26.1,15.5,0.0,0.0,0.0,0.033,3,Overcast,10.8,26.4,55,,Cloudy,False
2025-01-07,23,26.2,15.4,0.0,0.0,0.0,0.033,3,Overcast,11.3,25.5,55,,Cloudy,False
2025-01-08,0,26.1,16.1,0.0,0.0,0.0,0.033,3,Overcast,9.3,25.5,54,,Cloudy,False
2025-01-08,1,25.6,14.4,0.0,0.0,0.0,0.033,3,Overcast,12.2,26.4,54,,Cloudy,False
2025-01-08,2,25.4,14.0,0.0,0.0,0.0,0.033,1,Mainly clear,12.7,29.8,53,,Clear,False
2025-01-08,3,25.1,13.2,0.0,0.0,0.0,0.033,2,Partly cloudy,13.6,30.0,54,,Cloudy,False
2025-01-08,4,24.4,12.5,0.0,0.0,0.0,0.033,2,Partly cloudy,13.4,31.5,54,,Cloudy,False
2025-01-08,5,24.2,12.7,0.0,0.0,0.0,0.033,3,Overcast,12.5,30.0,53,,Cloudy,False
2025-01-08,6,24.3,13.5,0.0,0.0,0.0,0.033,3,Overcast,11.1,27.5,56,,Cloudy,False
2025-01-08,7,24.2,13.6,0.0,0.0,0.0,0.033,3,Overcast,10.6,24.8,57,,Cloudy,False
2025-01-08,8,23.5,13.0,0.0,0.0,0.0,0.033,1,Mainly clear,10.5,23.7,57,,Clear,False
2025-01-08,9,24.4,13.2,0.0,0.0,0.0,0.033,0,Clear sky,11.7,26.8,49,,Clear,False
2025-01-08,10,25.3,13.8,0.0,0.0,0.0,0.033,0,Clear sky,12.1,29.8,42,,Clear,False
2025-01-08,11,26.3,14.0,0.0,0.0,0.0,0.033,2,Partly cloudy,14.0,33.3,42,,Cloudy,False
2025-01-08,12,26.9,13.5,0.0,0.0,0.0,0.033,3,Overcast,16.6,38.7,43,,Cloudy,False
2025-01-08,13,27.2,14.5,0.0,0.0,0.0,0.033,1,Mainly clear,15.1,38.0,41,,Clear,False
2025-01-08,14,27.7,14.3,0.0,0.0,0.0,0.033,2,Partly cloudy,16.5,37.4,39,,Cloudy,False
2025-01-08,15,27.3,14.3,0.0,0.0,0.0,0.033,1,Mainly clear,15.5,38.5,37,,Clear,False
2025-01-08,16,26.2,13.3,0.0,0.0,0.0,0.033,1,Mainly clear,15.2,37.4,39,,Clear,False
2025-01-08,17,24.1,11.6,0.0,0.0,0.0,0.033,1,Mainly clear,14.3,34.7,43,,Clear,False
2025-01-08,18,21.9,10.0,0.0,0.0,0.0,0.033,0,Clear sky,12.9,34.0,46,,Clear,False
2025-01-08,19,20.8,9.1,0.0,0.0,0.0,0.033,1,Mainly clear,12.4,29.8,48,,Clear,False
2025-01-08,20,20.1,8.4,0.0,0.0,0.0,0.0,1,Mainly clear,12.3,28.6,49,,Clear,False
2025-01-08,21,22.1,10.1,0.0,0.0,0.0,0.0,2,Partly cloudy,13.1,29.8,46,,Cloudy,False
2025-01-08,22,21.7,10.6,0.0,0.0,0.0,0.0,2,Partly cloudy,11.1,30.4,49,,Cloudy,False
2025-01-08,23,21.1,10.1,0.0,0.0,0.0,0.0,1,Mainly clear,11.0,25.1,53,,Clear,False
2025-01-09,0,20.6,9.4,0.0,0.0,0.0,0.0,2,Partly cloudy,11.4,25.9,54,,Cloudy,False
2025-01-09,1,20.2,9.3,0.0,0.0,0.0,0.0,2,Partly cloudy,10.9,26.8,55,,Cloudy,False
2025-01-09,2,20.8,9.1,0.0,0.0,0.0,0.0,3,Overcast,12.6,28.0,53,,Cloudy,False
2025-01-09,3,21.2,8.7,0.0,0.0,0.0,0.0,3,Overcast,14.6,32.4,53,,Cloudy,False
2025-01-09,4,21.6,9.6,0.0,0.0,0.0,0.0,2,Partly cloudy,13.4,32.2,55,,Cloudy,False
2025-01-09,5,21.7,9.6,0.0,0.0,0.0,0.0,3,Overcast,13.6,30.6,54,,Cloudy,False
2025-01-09,6,21.7,9.5,0.0,0.0,0.0,0.0,3,Overcast,13.7,34.0,53,,Cloudy,False
2025-01-09,7,21.6,9.4,0.0,0.0,0.0,0.0,1,Mainly clear,13.7,33.8,52,,Clear,False
2025-01-09,8,21.6,9.5,0.0,0.0,0.0,0.0,1,Mainly clear,13.4,32.0,53,,Clear,False
2025-01-09,9,23.6,11.1,0.0,0.0,0.0,0.0,1,Mainly clear,14.8,33.6,52,,Clear,False
2025-01-09,10,24.5,12.4,0.0,0.0,0.0,0.0,1,Mainly clear,13.8,34.2,48,,Clear,False
2025-01-09,11,25.3,12.7,0.0,0.0,0.0,0.0,3,Overcast,15.0,34.9,44,,Cloudy,False
2025-01-09,12,26.5,14.0,0.0,0.0,0.0,0.0,1,Mainly clear,14.6,34.7,42,,Clear,False
2025-01-09,13,28.2,15.3,0.0,0.0,0.0,0.0,0,Clear sky,15.6,37.6,40,,Clear,False
2025-01-09,14,28.8,15.3,0.0,0.0,0.0,0.0,1,Mainly clear,17.0,39.8,42,,Clear,False
2025-01-09,15,28.9,15.6,0.0,0.0,0.0,0.0,1,Mainly clear,17.0,40.5,44,,Clear,False
2025-01-09,16,27.8,13.5,0.0,0.0,0.0,0.0,2,Partly cloudy,19.3,42.3,48,,Cloudy,False
2025-01-09,17,26.8,14.1,0.0,0.0,0.0,0.0,2,Partly cloudy,15.8,43.6,53,,Cloudy,False
2025-01-09,18,25.3,12.0,0.0,0.0,0.0,0.0,2,Partly cloudy,17.3,39.1,59,,Cloudy,False
2025-01-09,19,25.6,13.2,0.0,0.0,0.0,0.0,3,Overcast,15.3,39.8,59,,Cloudy,False
2025-01-09,20,25.3,12.4,0.0,0.0,0.0,0.0,3,Overcast,16.7,40.0,62,,Cloudy,False
2025-01-09,21,27.9,15.8,0.0,0.0,0.0,0.0,1,Mainly clear,14.9,34.4,59,,Clear,False
2025-01-09,22,28.2,16.3,0.0,0.0,0.0,0.0,1,Mainly clear,14.8,33.6,59,,Clear,False
2025-01-09,23,28.4,16.7,0.0,0.0,0.0,0.0,0,Clear sky,14.4,32.9,60,,Clear,False
2025-01-10,0,27.9,16.1,0.0,0.0,0.0,0.0,0,Clear sky,14.3,32.2,60,,Clear,False
2025-01-10,1,27.3,15.5,0.0,0.0,0.0,0.0,1,Mainly clear,14.3,32.2,60,,Clear,False
2025-01-10,2,26.8,14.9,0.0,0.0,0.0,0.0,1,Mainly clear,14.6,32.7,61,,Clear,False
2025-01-10,3,26.3,14.5,0.0,0.0,0.0,0.0,1,Mainly clear,14.3,32.9,62,,Clear,False
2025-01-10,4,26.2,14.7,0.0,0.0,0.0,0.0,1,Mainly clear,13.6,31.8,62,,Clear,False
2025-01-10,5,26.0,14.7,0.0,0.0,0.0,0.0,0,Clear sky,13.1,30.6,62,,Clear,False
2025-01-10,6,25.8,14.9,0.0,0.0,0.0,0.0,0,Clear sky,12.1,28.6,62,,Clear,False
2025-01-10,7,25.8,15.2,0.0,0.0,0.0,0.0,1,Mainly clear,11.3,26.6,61,,Clear,False
2025-01-10,8,25.4,15.0,0.0,0.0,0.0,0.0,0,Clear sky,10.7,24.8,62,,Clear,False
2025-01-10,9,27.5,17.3,0.0,0.0,0.0,0.0,3,Overcast,10.7,23.5,60,,Cloudy,False
2025-01-10,10,29.5,19.5,0.0,0.0,0.0,0.0,3,Overcast,9.9,25.5,54,,Cloudy,False
2025-01-10,11,31.3,21.8,0.0,0.0,0.0,0.0,2,Partly cloudy,8.7,23.5,49,,Cloudy,False
2025-01-10,12,34.2,24.9,0.0,0.0,0.0,0.0,0,Clear sky,7.9,21.5,43,,Clear,False
2025-01-10,13,36.5,27.2,0.0,0.0,0.0,0.0,0,Clear sky,8.1,20.4,38,,Clear,False
2025-01-10,14,37.7,28.5,0.0,0.0,0.0,0.0,2,Partly cloudy,8.1,21.3,39,,Cloudy,False
2025-01-10,15,37.9,29.1,0.0,0.0,0.0,0.0,3,Overcast,7.3,19.9,39,,Cloudy,False
